Nation,Year,Divorces,Birth_Rate,N_repro_female,F_Employment_Rate,F_Mean_Income,F_Median_Income,Fertility_Rate,Gdp,Employment_Gender_Gap,Closing_Housing_Price,M_Employment_Rate,M_Mean_Income,M_Median_Income,Marriages,Mean_Age_Childbearing,Population,Demand_For_Family,AVG_female_population,AVG_population_male,percentage_female_work_home,percentage_male_work_home,consumer_price_harmonized_index,F_mean_age_marriage,senior_position_woman,tertiary_ed_f,tertiary_ed_m,parliament_female,Perc_female_married_in_repro_age,Tot_f_married_in_repro_age
PL,2021,0.7418376466876929,-0.4581181583037655,1.0325322273661264,0.22213142659721186,-0.7760448318864535,-0.7379293971753121,-1.1890099609654186,0.08761603989328516,0.7253386137438576,1.4752079700532263,1.0611726621405566,-0.7854194351848517,-0.7559139911076793,1.0191511354051943,-0.4763744691206719,0.9141584873547564,0.182405210027605,0.9289094452347928,0.8987818538253071,0.18299657563796456,-0.11147847274192325,1.4853336670563317,,0.3186432611150713,,,-0.08881932140163154,1.0917005401321607,1.120301022470674
PL,2022,0.728572534288963,-0.6146818753985305,1.162108879986475,0.441821848506541,-0.6923118129398775,-0.6583998673874688,-1.3938603111194414,0.19305841546867128,0.5576136435995988,2.003951962895328,1.1993333360917118,-0.7077839139155903,-0.6788775539727241,0.8840291778982997,-0.3969906400593714,0.8896551240386029,0.182405210027605,0.9045746098492168,0.8741012526835069,-0.17418284024677522,-0.33435605528836415,3.3346906273762293,,0.2719487621239998,0.5695032027962131,0.1021196876616546,-0.08881932140163154,1.074724121002345,1.253403965834174
PT,2009,-0.12287081354418151,-0.5040818183682837,-0.27872543429404645,-0.5345800266460345,-0.6409346444059129,-0.7255700783569311,-1.137797373426913,-0.442391101278747,0.20539120629665522,-0.2770547308631133,-0.5449451725416299,-0.647639769125066,-0.7346907077645393,-0.36299945144453405,-0.4625685858056619,-0.312014703795914,0.49281926274881227,-0.3037934931947024,-0.3205675638010081,-0.9731367968310612,-0.9138377699091105,-1.2290930274446417,,-1.6425256965099304,-1.5376756425722404,-1.6372147155323138,0.1167939108194681,1.2175215417962828,-0.2440379948246777
PT,2010,-0.08651177213128178,-0.4265181420094089,-0.28253422112476395,-0.5589900735248484,-0.6215211341583461,-0.6844081730748446,-0.8817344357343858,-0.436846838563007,0.054438733166822184,-0.31062577802769126,-0.7349160992244679,-0.6391279228172313,-0.6910197208853859,-0.36729932664144327,-0.31933254641244907,-0.3117957610303003,0.389347911841742,-0.3028061834809482,-0.3211542311768226,-0.9825362551438176,-0.9316679765128256,-1.0732649308579763,,-1.4837643999402874,-1.244749435368554,-1.553821970173699,0.1951227611894105,1.1206893265304458,-0.25131250160107665
PT,2011,-0.11564448564696864,-0.715227381789663,-0.2877216779780407,-0.5223750032066272,-0.6323064176292166,-0.7055802235724191,-1.0865847858884072,-0.44149252465416183,-0.1300587339918625,-0.6010883165386044,-0.873076773175623,-0.6472656220346117,-0.7231607509483142,-0.4100603970669881,-0.10361561961544227,-0.31249684707555825,0.28587656093467534,-0.30270799019274874,-0.32269335507046076,-0.39976983975292646,-0.48591281141994386,-0.6696346298621648,-1.0574657462441932,-1.4370699009492158,,,0.06783837933825394,1.0079322817588527,-0.2605054214027696
PT,2012,-0.15026011228746386,-1.141827601763473,-0.2945633722265685,-0.7176553782371425,-0.6484843428355221,-0.7167573466777376,-1.445072898657947,-0.45180355262965344,-0.4822811712948062,-0.744859975047775,-1.5120698901997185,-0.6647569985133489,-0.7410168787610522,-0.4274759719851231,-0.010425907239134868,-0.3144239765163071,0.182405210027605,-0.30392377118389347,-0.3253663513701904,-0.1553839236212625,-0.28978053877907595,-0.3431570020949267,-0.8686615172212846,-1.2969864039760015,-1.0463155530692825,-0.9819860020003395,0.06783837933825394,0.8741985527592818,-0.27202144837739844
PT,2013,-0.22239705685579514,-1.5806369189419198,-0.3021821956266551,-0.7542704485553637,-0.6759377916704651,-0.7305138058842835,-1.8035610114274867,-0.4488998996858078,-0.5829161533813616,-0.7236956192266282,-1.6675006483947696,-0.6965595012019621,-0.7537712557701507,-0.4536749603079998,0.17940498834223012,-0.3170202957452999,0.07893385912053469,-0.3058047808519155,-0.3287126104035067,-0.05198988218094314,-0.16496909255306905,-0.28996226423733296,,-1.1662418068010012,-0.7439401133751549,-1.1249449940436793,0.28324271785559624,0.7511919068726353,-0.283865225822604
PT,2014,-0.2359653718236389,-1.5892551052040165,-0.3093729835385473,-0.46134988600959126,-0.6933903412869645,-0.7326632526353063,-1.7011358363504754,-0.4455141771700495,-0.49905366830923215,-0.6474309577331847,-1.1666682053218294,-0.6962788908841213,-0.7490776450308024,-0.4592928877009466,0.40288772450392946,-0.31955724372361316,0.0013303459402337927,-0.30758689207347456,-0.33204112524398177,-0.06138934049369941,-0.09364826613820788,-0.30935194921977394,-0.20784671564110088,-1.1008695082135014,,,0.28324271785559624,0.6168915013988279,-0.295516644075146
PT,2015,-0.20086967444871343,-1.3673368089550153,-0.3155775193645023,-0.2294544406608547,-0.6840757782893946,-0.7149303169393683,-1.29143513604243,-0.43671148368457574,-0.5325986623380838,-0.4700882520594361,-0.873076773175623,-0.6870187503953781,-0.7335683225877386,-0.4494074962306653,0.615153180472183,-0.3214965541960364,-0.050405329513301365,-0.3088852647262377,-0.3346523865394511,-0.05198988218094314,-0.13822378264749607,-0.24783284398751523,-0.019042486618192217,-0.7273135162849296,-0.4415646736810267,-0.7556342645983849,0.5769759067428809,0.45743951212564127,-0.3068499298167446
PT,2016,-0.22707142979629996,-1.2373458328350493,-0.3216797849107962,-0.03417406563033855,-0.626815727862228,-0.6786046668470831,-1.0353721983499016,-0.4277540044933961,-0.515826165323658,-0.18801847533966756,-0.5794853410294168,-0.6319255913259866,-0.6939787363514968,-0.4493426739915159,0.7834123833738486,-0.32296838374175674,-0.07627316724006711,-0.3099447650172229,-0.33655665265140106,-0.07078879880645568,-0.07581805953449268,-0.17037562073303647,0.07535962789326212,-0.6526023178992152,-0.2242323264008725,-0.57693552454421,0.5769759067428809,0.28917880651480055,-0.3182298256704116
PT,2017,-0.24635005981578745,-1.275409488825979,-0.32744212154383784,0.2831565437942478,-0.5986759428064115,-0.6501244973960311,-0.9329470232728915,-0.41525297688328733,-0.39841868622267673,0.2312547115309854,-0.009572560980900225,-0.6074189569012318,-0.6667353870600622,-0.4360000964332673,0.8714248895070276,-0.3241031145146221,-0.10214100496683284,-0.3106713424630292,-0.33811934305115654,-0.10838663205748095,-0.08473316283635028,0.020374212157088924,0.21696279966044446,-0.4751632217331437,-0.2809277213435216,-0.7318077659244946,0.6650958634090669,0.15560771371145943,-0.32807380735496555
PT,2018,-0.27747885691147367,-1.231600375326985,-0.3317347655225241,0.5882821297794277,-0.5802429128743783,-0.6199247705441608,-0.7280966731188687,-0.4030434116823005,-0.49905366830923215,0.6428649419836366,0.31855903965309296,-0.5933884410091966,-0.6392879677364822,-0.42516397878879497,0.9913635008061628,-0.32484651836621536,-0.10214100496683284,-0.3107976539369877,-0.339509766912078,-0.014392048929917871,-0.07581805953449268,0.1657460911877718,0.4057670286833548,0.029137367370428373,-0.09194307153469167,-0.7198945165875498,0.7825891389639805,0.019552321025779598,-0.33646177791966664
PT,2019,-0.2755585739737528,-1.2962367722927137,-0.3349028530044892,0.6737172938552785,-0.5080795616510997,-0.5408251301065221,-0.6768840855803631,-0.3908951791606028,-0.4487361772659544,1.1438763306463047,0.4912598820920375,-0.5281933104975397,-0.5713326470320051,-0.43991103819528027,1.0439984309446324,-0.3247363928168927,-0.07627316724006711,-0.31024242994922435,-0.33986622186931126,0.05140415925937622,0.013332973484083674,0.203510294399654,0.5945712577062635,0.3093043613168572,-0.01634921161115929,-0.26719104178364017,1.174233390813694,-0.11616408838415558,-0.3436778370952179
PT,2020,-0.35454284322790464,-1.4765005016082455,-0.3376687329303941,0.5760771063400212,-0.4226797261681165,-0.4626927407068437,-0.7793092606573745,-0.40920998960082766,-0.650006141439065,1.567893252442387,0.14585819721414842,-0.44129764873953503,-0.49031684427021116,-0.5951603009580592,1.0327811507511897,-0.3242483394811398,-0.10214100496683284,-0.30957023783449444,-0.3395713170809962,0.7563635327160995,0.5482391715955418,0.1881812764292414,0.9721797157520808,0.4960823572811431,0.29547546057340984,0.24507867970499395,1.0861134341475085,-0.24323132111845183,-0.3501921551390717
PT,2021,-0.3549471133200564,-1.6467096802846644,-0.3415008482159427,0.6981273407340931,-0.3859117143356037,-0.4348574052810985,-1.0865847858884072,-0.3886763637413196,-0.5493711593525098,2.2345704608085164,0.4221795451164612,-0.40322818228581286,-0.46582844041274196,-0.48544866119772373,1.0181123997289907,-0.3213271476258985,-0.10214100496683284,-0.3099828435634547,-0.33315466576244257,1.0947440319753263,0.7354563409345523,0.29880676614107443,,0.9069939484025719,,,1.2231889222949082,-0.3694990889725394,-0.35765088283459845
PT,2022,-0.325005859620066,-1.673282421259464,-0.3471934077742665,0.9300227860828288,-0.3676747804666773,-0.42765675866517217,-0.6768840855803631,-0.3539287572740565,-0.6164611474102133,2.962551320518657,0.6812308087748781,-0.39303267407093395,-0.47531769690751124,-0.40015339818365697,1.138051011028129,-0.31916736048016925,-0.10214100496683284,-0.3087302180530394,-0.3300437021196152,0.3709857418930907,0.20055014282309414,1.3389743076386298,,1.1217886437615003,0.446663180420474,0.376124422411389,0.7140513948902811,-0.5055578964698054,-0.3670905402930347
RO,2009,0.025622644679315142,1.247564539402963,0.22966429169662925,-2.621639034784664,-1.4065917228061606,-1.376100137553979,0.5010054278052661,-0.508750020072124,1.3291485062631894,0.5914136631770553,-2.341033933906652,-1.4094032452899636,-1.3826130598267454,0.6512957319389551,-2.8458091930589933,0.13007734370300567,-0.7747047858627826,0.1323549139867842,0.12776432868721554,-1.3585145876540698,-1.3328476250964192,-2.3549129565300455,,-0.8954137126527869,-2.22746961437447,-1.6967809622170387,-1.821845135836613,1.4110545082053059,0.30355609783181176
RO,2010,0.03297530698032544,0.7096460802103999,0.21008463624102897,-2.328718472238892,-1.4212008795076125,-1.390071541435627,0.14251731503572762,-0.504698626494081,1.3291485062631894,0.0017309216775121515,-1.9265519120531864,-1.4268946217687009,-1.400163082591265,0.45145957234792355,-2.7129275661520373,0.12463576104954174,-0.7488369481360132,0.12696450793063516,0.12226898913134235,-1.3679140459668262,-1.341762728398277,-1.7430719544923767,,0.0011206679757854259,,,-1.821845135836613,1.3848123365443015,0.28100716139335885
RO,2011,0.112515447611186,0.0072638998494806315,0.1960063303300481,-2.3165134487994843,-1.4185535826556717,-1.3839456181952121,-0.4720337354263404,-0.49116075936598963,1.1949685301477821,-0.5828431822100295,-2.047442501760446,-1.4224048566832497,-1.3895514409196952,0.34148864363099063,-2.607657705875098,0.12015390834722144,-0.7229691104092474,0.12276070694247639,0.1174955240040273,-1.330316212715801,-1.315017418492704,-1.1202671515222293,-2.095889005870194,-1.0168194100295727,-2.019586499584757,-1.2559907367500742,-1.8414273484290986,1.356599130721272,0.26423306987157846
RO,2012,-0.00007377305308167607,0.06184574617609631,0.18903133062534302,-2.2554883316024483,-1.4224755039178063,-1.3889968180601158,-0.21597079773381206,-0.4901044890207322,1.2788310152199116,-0.6207930616134656,-1.8747416593215012,-1.4268946217687009,-1.3943470866751162,0.36483545343129437,-2.522233802863483,0.11611643772635484,-0.6971012726824817,0.11802221970098015,0.11419307094678784,-1.330316212715801,-1.315017418492704,-0.7376508023136696,,-0.8767359130563582,-1.8589495472472513,-1.208337739402294,-1.8120540295403704,1.291140615999553,0.2526508269440904
RO,2013,-0.07125057615255251,-0.30083625902049155,0.18559371617416937,-2.2554883316024483,-1.4253188968328538,-1.3913612094862406,-0.5232463229648461,-0.4853338904685251,1.2788310152199116,-0.6251718938523233,-1.8747416593215012,-1.4307296294458571,-1.397816277221591,0.3621021156804953,-2.37899776347027,0.11276250344214865,-0.6971012726824817,0.11283798429213679,0.11275800935075005,-1.3491151293413137,-1.3239325217945617,-0.36427247055748246,-1.8598837195915576,-1.2596308047831442,-1.7455587573619533,-1.1487714927175692,-1.6358141162079993,1.2308834817900185,0.2451802617597844
RO,2014,-0.10457759187431397,0.03814573395532952,0.1832223370826393,-2.1334380972083764,-1.4144355653304301,-1.376959916254388,-0.01112044757978938,-0.47529661244736066,1.3291485062631894,-0.6240771857926087,-1.6502305641508737,-1.4159508193729133,-1.3815927096660177,0.47627568623561345,-2.2668249615358276,0.10939178640319111,-0.6712334349557123,0.10865013750969088,0.11024397144522351,-1.3397156710285572,-1.3239325217945617,-0.19737905636303774,-1.671079490568649,-0.960786011240287,,,-1.6162319036155137,1.161132448877846,0.23825163160865534
RO,2015,0.005055403741093893,0.23492765360654727,0.17894864747350325,-1.999182839374898,-1.3911001338207287,-1.3628810400351887,0.29615507765124466,-0.46238846274197065,1.362693500292041,-0.5240938496720181,-1.4257194689802462,-1.3914441849481585,-1.365471177126517,0.555996236682833,-2.1719095137451454,0.10517972099499194,-0.6453655972289465,0.1046657288862794,0.10579322882520908,-1.330316212715801,-1.3061023151908464,-0.24793436066281418,-1.623878433312921,-0.8860748128545725,-1.603820270005331,-1.0534654980220095,-1.596649691023028,1.107352328312073,0.23036897384622027
RO,2016,-0.020969483441176235,0.47120959362571135,0.17085367364713308,-1.8649275815414186,-1.3868840684639339,-1.3490171084910918,0.6546431904207832,-0.45286273098987717,1.362693500292041,-0.25625527772853757,-1.2357485422974082,-1.3886380817697515,-1.3523086600531273,0.6394980844137668,-2.0571481086891383,0.10006598855329697,-0.6194977595021771,0.09930194255457939,0.10094157834818719,-1.330316212715801,-1.3061023151908464,-0.3787893551254932,-1.5294763188014666,-1.0448361094242156,-1.6888633624193046,-1.1130317447067346,-1.6064407973192707,1.05890937268096,0.21887181286933338
RO,2017,-0.004546010947510621,0.642855136679147,0.15414550103350325,-1.5475969721168314,-1.3577638030925836,-1.3199995773522841,1.1155564782673342,-0.427874026202005,1.2956035122343377,-0.03548915235278063,-0.8558066889317296,-1.3600158293499998,-1.3183309997008887,0.7413770369435515,-1.9630955286056417,0.09494309778038015,-0.6453655972289465,0.09347389765111405,0.09655793095735382,-1.3491151293413137,-1.3239325217945617,-0.2474267772863143,-1.29347103252283,-0.960786011240287,-1.5565741075531234,-1.1011184953697895,-0.9112722502860294,0.9957684384411726,0.1975724713401444
RO,2018,-0.011873406367761434,0.4309913910692586,0.12917634764260738,-1.4865718549197955,-1.2838355873013445,-1.2611047363742596,1.0131313031903229,-0.4018698954609019,1.4968734764074483,0.18637168108269084,-0.5622152567855233,-1.2835962861247148,-1.2551713247518328,0.748712753673957,-1.8819859641299663,0.0897663848934355,-0.6194977595021771,0.08783871353272989,0.09186172700303515,-1.3209167544030447,-1.315017418492704,0.24919279828499505,-0.8686615172212846,-0.960786011240287,-1.6132695024957726,-1.1845112407284042,-0.8623167188048153,0.8788229595699676,0.16463687834091192
RO,2019,-0.028549547669021905,0.22415492077892668,0.10693891465447099,-1.376726643965131,-1.226673584905731,-1.2039294527970534,1.0643438907288285,-0.3779360070108041,1.6142809555084294,0.3929066016821593,-0.28589390888321303,-1.2260711709673704,-1.1987459608635809,0.59009273447541,-1.7913848548752231,0.08515013480830803,-0.5936299217754114,0.08297153490813561,0.0875085774436477,-1.2645200045265068,-1.2615267986815581,0.7451017571291962,-0.9158625744770109,-0.8113636144688582,-1.5187771775913577,-1.1368582433806245,-0.8427345062123297,0.7392347348921688,0.13353979531771312
RO,2020,-0.21582766785832888,0.08051848307730668,0.09169835179744378,-1.376726643965131,-1.1812773462965218,-1.1580387646627168,1.2179816533443455,-0.3828161848542411,1.6310534525228555,0.48340246795189123,-0.26862382463931705,-1.1877210941958076,-1.1565034642094465,0.0794339381630737,-1.7879333840464728,0.08034999625982979,-0.5418942463218762,0.0785671163939966,0.0822934482663929,-0.9919357134565739,-1.1723757656629816,1.0517836332127872,,-0.7926858148724295,-1.603820270005331,-1.1964244900653493,-0.8231522936198441,0.6204815076051764,0.11112477047107594
RO,2021,,-0.014999747994269494,0.07983854028293957,-1.193651292374023,-1.121566095080521,-1.0975318386214252,1.2691942408828512,-0.35489302860038024,1.7652334286382627,0.8315196309411013,0.12858811297025494,-1.1385207518010707,-1.1084449716391631,0.4344869493973094,-1.7741275007314627,0.07388994401359254,-0.5418942463218762,0.07567887629127502,0.07208822694088587,-0.5877590060080526,-0.9138377699091105,1.5927567671018636,,-0.3537575243563578,,,-0.8231522936198441,0.48820465097420934,0.09157256830140555
RO,2022,-0.20309315995554816,-0.09902706404971738,0.10929029792757446,-0.9251407767070643,-1.05165784858297,-1.0160678067576614,0.7570683654977945,-0.29863311705495227,1.5136459734218743,1.1716089348257392,0.24947870267751662,-1.0663103633433964,-1.035285865114974,0.4787065202037154,-1.6800749206479695,0.07057142495110627,-0.5160264085951104,0.07464388024994817,0.06637542860503605,-0.9261395052672796,-1.047564319436975,3.2921551404252125,,-0.3350797247599293,-1.5943710375148896,-1.2559907367500742,-0.8231522936198441,0.3503834030815247,0.11306907800307457
SK,2009,-0.4713768998597659,0.8626188863626237,-0.5195761086913676,-0.5223750032066272,-1.0461671588159813,-1.015100555719701,-0.6256714980418574,-0.5895378482157648,0.37311617644091405,-0.6069267595237483,-0.35497424585878934,-1.0426455598721636,-1.010593391225359,-0.5146294725214723,-1.4678094646797128,-0.5457931088052667,0.854968990923551,-0.5451154866353666,-0.5464409727265725,-0.5877590060080526,-0.7801112203812459,-1.337715870016454,,-0.28838522576885783,-2.029035732075198,-1.6967809622170387,-1.0189744195447008,-0.3160059858264833,-0.5258767651708293
SK,2010,-0.48795197363798837,0.791518849700322,-0.5215579859031295,-0.6200151907218844,-0.9959665666606571,-0.9599672465559664,-0.6768840855803631,-0.583365718632302,0.054438733166822184,-0.6700549243006179,-0.8212665204439402,-0.9933516807048133,-0.9675346144426423,-0.524795760361401,-1.3245734252865031,-0.5455665416161235,0.854968990923551,-0.5449740142587417,-0.5461250891269295,-0.7099519640738847,-0.7444508071738153,-1.2606647134631779,,0.029137367370428373,-1.4620817826487085,-1.577648468847589,-1.2147965454695575,-0.3920393668812492,-0.5291712862667158
SK,2011,-0.5110206357713987,0.7742824771761284,-0.5239285318355584,-0.6200151907218844,-0.9755725760975567,-0.9392250854085965,-0.5744589105033517,-0.5793726175360835,0.15507371525337743,-0.7506984180329189,-0.7176460149805745,-0.9761409145439167,-0.9489642415173949,-0.522570196817272,-1.1718458411142196,-0.5452527221482462,0.854968990923551,-0.5447225371930029,-0.5457458994226183,-0.5689600893825401,-0.7087903939663848,-0.8048548413627743,,-0.6245856185045724,,,-1.2147965454695575,-0.4537019755044471,-0.5325497795486305
SK,2012,-0.5149117354083594,0.1853730825994893,-0.526088288515407,-0.6322202141612918,-0.9183125256703899,-0.8762462956036288,-1.137797373426913,-0.576909396677133,0.22216370331108104,-0.8492221434072238,-0.6658357622488891,-0.9203929980662302,-0.8763153100735696,-0.5184107698051864,-1.1675315025782802,-0.5448378903473358,0.854968990923551,-0.5443882921760798,-0.5452465667459444,-0.48436496456773326,-0.655299774155239,-0.3698558876990277,-1.246269975267102,-0.6992968168902866,-1.1786048079354638,-1.2202509887392392,-0.950436675471001,-0.516101787526642,-0.535724815992151
SK,2013,-0.5149622691698784,0.07118211462670149,-0.5282944938151423,-0.5711950969642559,-0.9434128217480521,-0.8897878101350724,-1.137797373426913,-0.5757944373025559,0.03766623615239636,-0.7758767034063528,-0.7694562677122573,-0.9477992724420057,-0.8960080681756177,-0.5239746786655087,-1.1312910588763847,-0.5445755921319478,0.854968990923551,-0.544197987589704,-0.544908872575934,-0.5595606310697838,-0.655299774155239,-0.19331838935100765,-1.1518678607556476,0.2532709625275713,-0.9329247631839849,-0.8985932566417246,-0.950436675471001,-0.5794544970671941,-0.538943133254021
SK,2014,-0.5258775616579763,0.0769275721347669,-0.5308881180968931,-0.46134988600959126,-0.9220383508694179,-0.8771060743040379,-0.984159610811396,-0.5733335957285778,0.03766623615239636,-0.6587429410169012,-0.6140255095172062,-0.9250698366969087,-0.8907022473398327,-0.5105132603354863,-1.0993649537104255,-0.5443384680486868,0.854968990923551,-0.5440144701516147,-0.5446155388880267,-0.5219627978187585,-0.5928940510422356,-0.20580494041300162,-1.0102646889884652,-0.28838522576885783,,,-0.8231522936198441,-0.6497828883018295,-0.5426297711657215
SK,2015,-0.5442718508508817,0.11211849937166325,-0.5334050917413418,-0.25386448753966945,-0.9345884989082489,-0.8617375300342249,-0.8305218481958802,-0.5683483327988588,0.054438733166822184,-0.48833338638801105,-0.30316399312710646,-0.9437771912196222,-0.8792743255396804,-0.4884953064377449,-1.1312910588763847,-0.544106035918367,0.854968990923551,-0.5438698245628039,-0.5442910604449762,-0.5219627978187585,-0.628554464249666,-0.24783284398751523,-0.9630636317327389,-0.802024714670644,-0.5360569985854416,-0.9819860020003395,-0.8231522936198441,-0.7306234227803441,-0.5464081496154617
SK,2016,-0.5569052912306245,0.3326004312436491,-0.5358851980955666,0.06346612188491867,-0.9272348965417464,-0.8573311641946282,-0.42082114788783476,-0.5668425097763118,-0.0629687459341592,-0.18145022698138033,0.02496760750688918,-0.9315238740072448,-0.8744786797842594,-0.47637354771680973,-1.1847888567220404,-0.5437903667382725,0.854968990923551,-0.5436654168111571,-0.5438587305798124,-0.5407617144442711,-0.6998752906645271,-0.30650948231135533,-0.9158625744770109,-0.8207025142670725,-0.36597081375749496,-0.7198945165875498,-0.7741967621386299,-0.812223034529337,-0.5501399179531333
SK,2017,-0.5485166868184753,0.37425499817711855,-0.5382632424599054,0.3319766375518773,-0.9147827965344687,-0.8358366966844003,-0.21597079773381206,-0.5623420922509731,-0.3313286981649733,0.05245239511095057,0.12858811297025494,-0.9303078959632685,-0.8569286570197397,-0.4611187141036543,-1.1960061369154862,-0.5434098674007111,0.854968990923551,-0.5433817668996437,-0.5433766800076245,-0.5783595476952963,-0.655299774155239,-0.13789028463679406,-0.7742594027098286,-0.5778911195135009,-0.18643539643910664,-0.541195776533375,-0.6958679117686871,-0.8770745840167503,-0.553460703477249
SK,2018,-0.5499821659025255,0.32254588060453493,-0.5403965463382938,0.441821848506541,-0.8781128327335092,-0.7908057872504728,-0.11354562265680072,-0.5554622575707129,-0.18037622503514028,0.3407255175024352,0.43944962936035464,-0.8924255030547734,-0.8071355691762191,-0.4625448033649408,-1.1666686348710942,-0.5430697459274035,0.8808368286503204,-0.5431312594265173,-0.5429425942067106,-0.5501611727570275,-0.5750638444385202,0.17346135851062758,-0.7270583454541022,0.2626098623257857,-0.044696909082484186,-0.20762479509891524,-0.7546145495461443,-0.946314684055667,-0.5566139145508328
SK,2019,-0.5523572526939171,0.239236746737596,-0.5425163113812891,0.6126921766582424,-0.8171269571073145,-0.7388966482132724,0.04009213995871629,-0.5494413447654973,-0.31455620115054733,0.8333441443739591,0.5430701348237229,-0.8241436590468688,-0.742547404002144,-0.4788908113371109,-1.1666686348710942,-0.5427369781880327,0.8808368286503204,-0.5428704390137864,-0.5425342929360193,-0.503163881193246,-0.5394034312310897,0.522780238220538,-0.7270583454541022,0.7295548522365004,0.2293308331403198,-0.08849230172946537,-0.7546145495461443,-1.0207974926610768,-0.5598255732252643
SK,2020,-0.5819447700632747,0.06471847493012838,-0.5445856702986673,0.5150519891429852,-0.7663380767626701,-0.668502267117276,0.14251731503572762,-0.5507367332504833,-0.38164618920825094,1.1971521228857438,0.33582912389698893,-0.7837357732778074,-0.6924482111104049,-0.5427515206057808,-1.1960061369154862,-0.542525840305677,0.8808368286503204,-0.5426963530674722,-0.5422843955535048,-0.2117806734978003,-0.4324221916087981,0.7836780937434873,-0.6798572881983742,0.9443495475954289,0.37106932049694225,-0.2910175404575301,-0.5587924236212877,-1.127667810077601,-0.563521829096598
SK,2021,,-0.10549070374629049,-0.5466971037506515,0.45402687194594926,-0.7855554909471302,-0.6870949815136231,0.34736766518974915,-0.5417551968445825,-0.18037622503514028,1.7718738542358552,0.4567197136042506,-0.8016012968469989,-0.7113246890838708,-0.5146942947606217,-1.1994576077442365,-0.5430482712197109,0.9067046663770862,-0.5433889066270622,-0.5426284665428176,0.09840145082315792,-0.11147847274192325,1.1419119833025322,-0.6326562309426479,0.5988102550615001,,,-0.6958679117686871,-1.2708562480257908,-0.5678399230503689
SK,2022,-0.5848504613506156,-0.21609076077653724,-0.5310347540986882,0.7225373876129062,-0.7491796712408307,-0.648512412332764,0.04009213995871629,-0.5291747275528945,-0.2474662130928439,2.352069125884539,0.7675812299943503,-0.7720436767011114,-0.6756124334583948,-0.48420623494736054,-1.147685545312956,-0.5437473270930231,0.9067046663770862,-0.5442525492103462,-0.5431548775971086,-0.2117806734978003,-0.18279929915678425,2.8037584155532658,-0.49105305917546554,0.8416216498150718,0.5128078078535647,-0.4578030311747602,-0.6273301676949874,-1.407295979396918,-0.556296521882938
SI,2009,-0.7334955208586691,0.5581096384351913,-0.7080331564359303,0.1122862156425464,-0.42218948601034967,-0.3530709564046813,-0.1647582101953064,-0.6263382488842354,-0.364873692193825,0.08200951272324208,-0.2168135719076342,-0.4332534862947682,-0.36644633475784605,-0.7286941136057938,-0.21233695072113476,-0.6967809214081208,0.8808368286503204,-0.6980309071268236,-0.6954104953720421,-0.004992590617161596,-0.40567688170322513,-1.2262505605362213,,-1.0541750092224298,-0.5455062310758833,-1.1725979913914595,-1.655396328800485,-1.4525478654862778,-0.7130400401032561
SI,2010,-0.7301350257176575,0.6715824242194701,-0.7088025788658041,-0.08299415938796802,-0.4288567521559787,-0.36951422405000567,0.04009213995871629,-0.6261941699609053,-0.41519118323710275,0.07580616705152654,-0.5449451725416299,-0.4463486344606677,-0.3931795089689166,-0.7288453654971424,-0.13640459248858752,-0.6963787669031382,0.8808368286503204,-0.6977131451843109,-0.6949198499564468,0.18299657563796456,-0.16496909255306905,-0.9959092242787981,,-1.0728528088188583,-0.46991237115235157,-1.0772919966958994,-1.6358141162079993,-1.5696760120901239,-0.7144779250684156
SI,2011,-0.7334702539779095,0.5308187152718835,-0.7098500681456728,-0.27827453441848243,-0.40571741670938394,-0.33931449719813545,-0.01112044757978938,-0.6252758981440484,-0.4822811712948062,0.13419059690296672,-0.890346857419519,-0.42230968389898077,-0.35634486816664,-0.7273004354640821,-0.08980973630043536,-0.696186577292276,0.8808368286503204,-0.6974532943641925,-0.6947985979720315,0.1735971173252081,-0.10256336944006565,-0.7584617207503268,-0.39665094466401124,-0.6619412176974295,-0.08249383904425003,-0.9462462539895045,-1.5770674784305423,-1.676656498539285,-0.7160800551903878
SI,2012,-0.7281389421376582,0.4704914114372037,-0.7110916834960996,-0.3026845812972972,-0.3966969978064741,-0.3395294418732377,0.09130472749722196,-0.6263403638042109,-0.4487361772659544,-0.24713271056425007,-0.890346857419519,-0.4236191987155707,-0.35634486816664,-0.7231302047454716,-0.09584981025074973,-0.6959918612452146,0.8808368286503204,-0.6972710990978475,-0.6945907506298439,0.24879278382725864,-0.12930867934563847,-0.4305628595288794,-0.39665094466401124,-0.24169072677778636,0.0308969508410482,-0.7556342645983849,-0.14756595917908868,-1.6808908194897607,-0.7171827912544837
SI,2013,-0.7321311092976569,0.19614581542710988,-0.712347879130796,-0.49796495632781246,-0.4317981931025797,-0.36338830080959067,-0.06233303511829505,-0.6260746769822902,-0.2642387101072697,-0.4197316813125694,-0.9766972786389913,-0.44719046541418983,-0.3856289177795303,-0.7318055810849644,-0.08549539776449608,-0.695865810124851,0.9067046663770862,-0.697207370419779,-0.6943992612154318,0.3897846585186033,0.013332973484083674,-0.19900332316785183,-0.3022488301525552,0.029137367370428373,0.16318620570722903,-0.4220632831639251,-0.2944325536227312,-1.6824409902236979,-0.7182810882602874
